 ,Label,BX,BY,Width,Height
80,1507_1503_20180315_232351.bmp,573,255,1,1
81,1507_1503_20180315_233851.bmp,574,259,1,1
82,1507_1503_20180315_235351.bmp,575,263,1,1
83,1507_1503_20180316_000851.bmp,574,266,1,1
84,1507_1503_20180316_002351.bmp,570,269,1,1
85,1507_1503_20180316_003851.bmp,569,274,1,1
86,1507_1503_20180316_005351.bmp,571,277,1,1
87,1507_1503_20180316_010851.bmp,574,281,1,1
88,1507_1503_20180316_012351.bmp,574,285,1,1
89,1507_1503_20180316_013851.bmp,570,288,1,1
90,1507_1503_20180316_015351.bmp,568,291,1,1
91,1507_1503_20180316_020851.bmp,570,296,1,1
92,1507_1503_20180316_022351.bmp,571,299,1,1
93,1507_1503_20180316_023851.bmp,571,304,1,1
94,1507_1503_20180316_025351.bmp,567,308,1,1
95,1507_1503_20180316_030851.bmp,567,311,1,1
96,1507_1503_20180316_032351.bmp,569,316,1,1
97,1507_1503_20180316_033851.bmp,571,320,1,1
98,1507_1503_20180316_035351.bmp,569,323,1,1
99,1507_1503_20180316_040851.bmp,568,327,1,1
100,1507_1503_20180316_042351.bmp,567,331,1,1
101,1507_1503_20180316_043851.bmp,566,335,1,1
102,1507_1503_20180316_045351.bmp,565,339,1,1
103,1507_1503_20180316_050851.bmp,566,343,1,1
104,1507_1503_20180316_052351.bmp,568,347,1,1
105,1507_1503_20180316_053851.bmp,568,351,1,1
106,1507_1503_20180316_055351.bmp,564,355,1,1
107,1507_1503_20180316_060851.bmp,563,358,1,1
108,1507_1503_20180316_062351.bmp,564,362,1,1
109,1507_1503_20180316_063851.bmp,567,366,1,1
110,1507_1503_20180316_065351.bmp,566,369,1,1
111,1507_1503_20180316_070851.bmp,564,374,1,1
112,1507_1503_20180316_072351.bmp,562,377,1,1
113,1507_1503_20180316_073851.bmp,563,382,1,1
114,1507_1503_20180316_075351.bmp,563,385,1,1
115,1507_1503_20180316_080851.bmp,562,389,1,1
116,1507_1503_20180316_082351.bmp,562,393,1,1
117,1507_1503_20180316_083851.bmp,561,398,1,1
118,1507_1503_20180316_085351.bmp,562,401,1,1
119,1507_1503_20180316_090851.bmp,563,406,1,1
120,1507_1503_20180316_092351.bmp,563,411,1,1
121,1507_1503_20180316_093851.bmp,562,414,1,1
122,1507_1503_20180316_095351.bmp,560,420,1,1
123,1507_1503_20180316_100851.bmp,560,424,1,1
124,1507_1503_20180316_102351.bmp,561,428,1,1
125,1507_1503_20180316_103851.bmp,563,434,1,1
126,1507_1503_20180316_105351.bmp,564,437,1,1
127,1507_1503_20180316_110851.bmp,561,442,1,1
128,1507_1503_20180316_112351.bmp,559,446,1,1
129,1507_1503_20180316_113851.bmp,558,451,1,1
130,1507_1503_20180316_115351.bmp,560,456,1,1
131,1507_1503_20180316_120851.bmp,562,462,1,1
132,1507_1503_20180316_122351.bmp,561,466,1,1
133,1507_1503_20180316_123851.bmp,559,472,1,1
134,1507_1503_20180316_125351.bmp,558,477,1,1
135,1507_1503_20180316_130851.bmp,557,482,1,1
136,1507_1503_20180316_132351.bmp,558,488,1,1
137,1507_1503_20180316_133851.bmp,560,493,1,1
138,1507_1503_20180316_135351.bmp,561,498,1,1
139,1507_1503_20180316_140851.bmp,560,502,1,1
140,1507_1503_20180316_142351.bmp,559,508,1,1
141,1507_1503_20180316_143851.bmp,557,512,1,1
142,1507_1503_20180316_145351.bmp,556,518,1,1
143,1507_1503_20180316_150851.bmp,558,523,1,1
144,1507_1503_20180316_152351.bmp,560,529,1,1
145,1507_1503_20180316_153851.bmp,557,533,1,1
146,1507_1503_20180316_155351.bmp,556,539,1,1
147,1507_1503_20180316_160851.bmp,555,544,1,1
148,1507_1503_20180316_162351.bmp,556,549,1,1
149,1507_1503_20180316_163851.bmp,557,555,1,1
150,1507_1503_20180316_165351.bmp,558,560,1,1
151,1507_1503_20180316_170851.bmp,558,564,1,1
152,1507_1503_20180316_172351.bmp,559,571,1,1
153,1507_1503_20180316_173851.bmp,557,574,1,1
154,1507_1503_20180316_175351.bmp,554,579,1,1
155,1507_1503_20180316_180851.bmp,555,585,1,1
156,1507_1503_20180316_182351.bmp,557,590,1,1
157,1507_1503_20180316_183851.bmp,558,595,1,1
158,1507_1503_20180316_185351.bmp,558,601,1,1
159,1507_1503_20180316_190851.bmp,556,606,1,1
160,1507_1503_20180316_192351.bmp,554,611,1,1
161,1507_1503_20180316_193851.bmp,554,616,1,1
162,1507_1503_20180316_195351.bmp,557,622,1,1
163,1507_1503_20180316_200851.bmp,558,627,1,1
164,1507_1503_20180316_202351.bmp,556,632,1,1
165,1507_1503_20180316_203851.bmp,555,638,1,1
166,1507_1503_20180316_205351.bmp,556,645,1,1
167,1507_1503_20180316_210851.bmp,557,649,1,1
168,1507_1503_20180316_212351.bmp,557,654,1,1
169,1507_1503_20180316_213851.bmp,558,659,1,1
170,1507_1503_20180316_215351.bmp,558,664,1,1
171,1507_1503_20180316_220851.bmp,559,669,1,1
172,1507_1503_20180316_222351.bmp,558,675,1,1
173,1507_1503_20180316_223851.bmp,558,681,1,1
174,1507_1503_20180316_225351.bmp,557,686,1,1
175,1507_1503_20180316_230851.bmp,557,691,1,1
176,1507_1503_20180316_232351.bmp,558,697,1,1
177,1507_1503_20180316_233851.bmp,561,702,1,1
178,1507_1503_20180316_235351.bmp,563,707,1,1
179,1507_1503_20180317_000851.bmp,562,713,1,1
180,1507_1503_20180317_002351.bmp,560,719,1,1
181,1507_1503_20180317_003851.bmp,559,723,1,1
182,1507_1503_20180317_005351.bmp,560,728,1,1
183,1507_1503_20180317_010851.bmp,564,733,1,1
184,1507_1503_20180317_012351.bmp,566,739,1,1
185,1507_1503_20180317_013851.bmp,565,745,1,1
186,1507_1503_20180317_015351.bmp,565,750,1,1
187,1507_1503_20180317_020851.bmp,564,755,1,1
188,1507_1503_20180317_022351.bmp,564,760,1,1
189,1507_1503_20180317_023851.bmp,565,765,1,1
190,1507_1503_20180317_025351.bmp,566,773,1,1
191,1507_1503_20180317_030851.bmp,567,779,1,1
192,1507_1503_20180317_032351.bmp,568,784,1,1
193,1507_1503_20180317_033851.bmp,571,788,1,1
194,1507_1503_20180317_035351.bmp,572,794,1,1
195,1507_1503_20180317_040851.bmp,571,801,1,1
196,1507_1503_20180317_042351.bmp,570,805,1,1
197,1507_1503_20180317_043851.bmp,570,811,1,1
198,1507_1503_20180317_045351.bmp,571,817,1,1
199,1507_1503_20180317_050851.bmp,573,822,1,1
200,1507_1503_20180317_052351.bmp,574,829,1,1
201,1507_1503_20180317_053851.bmp,575,834,1,1
202,1507_1503_20180317_055351.bmp,575,840,1,1
203,1507_1503_20180317_060851.bmp,574,846,1,1
204,1507_1503_20180317_062351.bmp,574,852,1,1
205,1507_1503_20180317_063851.bmp,575,856,1,1
206,1507_1503_20180317_065351.bmp,576,863,1,1
207,1507_1503_20180317_070851.bmp,577,868,1,1
208,1507_1503_20180317_072351.bmp,575,874,1,1
209,1507_1503_20180317_073851.bmp,576,879,1,1
210,1507_1503_20180317_075351.bmp,576,886,1,1
211,1507_1503_20180317_080851.bmp,576,892,1,1
212,1507_1503_20180317_082351.bmp,575,897,1,1
213,1507_1503_20180317_083851.bmp,575,902,1,1
214,1507_1503_20180317_085351.bmp,576,908,1,1
215,1507_1503_20180317_090851.bmp,578,914,1,1
216,1507_1503_20180317_092351.bmp,580,920,1,1
217,1507_1503_20180317_093851.bmp,581,925,1,1
