 ,Label,BX,BY,Width,Height
133,1507_1503_20180506_011033.bmp,455,485,2,2
134,1507_1503_20180506_012533.bmp,454,486,2,2
135,1507_1503_20180506_014033.bmp,455,488,2,2
136,1507_1503_20180506_015533.bmp,461,489,2,2
137,1507_1503_20180506_021033.bmp,469,488,2,2
138,1507_1503_20180506_022533.bmp,476,488,2,2
139,1507_1503_20180506_024033.bmp,481,489,2,2
140,1507_1503_20180506_025533.bmp,485,491,2,2
141,1507_1503_20180506_031033.bmp,485,494,2,2
142,1507_1503_20180506_032533.bmp,481,499,2,2
143,1507_1503_20180506_034033.bmp,475,505,2,2
144,1507_1503_20180506_035533.bmp,467,508,2,2
145,1507_1503_20180506_041033.bmp,463,511,2,2
146,1507_1503_20180506_042533.bmp,460,512,2,2
147,1507_1503_20180506_044033.bmp,460,512,2,2
148,1507_1503_20180506_045533.bmp,463,512,2,2
149,1507_1503_20180506_051033.bmp,467,513,2,2
150,1507_1503_20180506_052533.bmp,475,513,2,2
151,1507_1503_20180506_054033.bmp,481,512,2,2
152,1507_1503_20180506_055533.bmp,485,515,2,2
153,1507_1503_20180506_061033.bmp,487,519,2,2
154,1507_1503_20180506_062533.bmp,486,524,2,2
155,1507_1503_20180506_064033.bmp,482,528,2,2
156,1507_1503_20180506_065533.bmp,476,531,2,2
157,1507_1503_20180506_071033.bmp,469,534,2,2
158,1507_1503_20180506_072533.bmp,464,535,2,2
159,1507_1503_20180506_074033.bmp,460,535,2,2
160,1507_1503_20180506_075533.bmp,460,534,2,2
161,1507_1503_20180506_081033.bmp,463,534,2,2
162,1507_1503_20180506_082533.bmp,467,536,2,2
163,1507_1503_20180506_084033.bmp,474,538,2,2
164,1507_1503_20180506_085533.bmp,481,541,2,2
165,1507_1503_20180506_091033.bmp,487,545,2,2
166,1507_1503_20180506_092533.bmp,489,546,2,2
167,1507_1503_20180506_094033.bmp,488,549,2,2
168,1507_1503_20180506_095533.bmp,484,552,2,2
169,1507_1503_20180506_101033.bmp,477,556,2,2
170,1507_1503_20180506_102533.bmp,469,558,2,2
171,1507_1503_20180506_104033.bmp,461,558,2,2
172,1507_1503_20180506_105533.bmp,456,559,2,2
173,1507_1503_20180506_111033.bmp,455,557,2,2
174,1507_1503_20180506_112533.bmp,455,557,2,2
175,1507_1503_20180506_114033.bmp,460,557,2,2
176,1507_1503_20180506_115533.bmp,465,558,2,2
177,1507_1503_20180506_121033.bmp,471,561,2,2
178,1507_1503_20180506_122533.bmp,477,565,2,2
179,1507_1503_20180506_124033.bmp,481,570,2,2
180,1507_1503_20180506_125533.bmp,482,572,2,2
181,1507_1503_20180506_131033.bmp,481,578,2,2
182,1507_1503_20180506_132533.bmp,475,580,2,2
183,1507_1503_20180506_134033.bmp,470,582,2,2
184,1507_1503_20180506_135533.bmp,464,582,2,2
185,1507_1503_20180506_141033.bmp,457,581,2,2
186,1507_1503_20180506_142533.bmp,454,579,2,2
187,1507_1503_20180506_144033.bmp,451,576,2,2
188,1507_1503_20180506_145533.bmp,452,572,2,2
189,1507_1503_20180506_151033.bmp,454,573,2,2
190,1507_1503_20180506_152533.bmp,459,577,2,2
191,1507_1503_20180506_154033.bmp,466,579,2,2
192,1507_1503_20180506_155533.bmp,472,584,2,2
193,1507_1503_20180506_161033.bmp,476,587,2,2
194,1507_1503_20180506_162533.bmp,477,592,2,2
195,1507_1503_20180506_164033.bmp,475,596,2,2
196,1507_1503_20180506_165533.bmp,469,600,2,2
197,1507_1503_20180506_171033.bmp,462,602,2,2
198,1507_1503_20180506_172533.bmp,454,601,2,2
199,1507_1503_20180506_174033.bmp,449,598,2,2
200,1507_1503_20180506_175533.bmp,445,595,2,2
201,1507_1503_20180506_181033.bmp,443,591,2,2
202,1507_1503_20180506_182533.bmp,444,588,2,2
203,1507_1503_20180506_184033.bmp,445,587,2,2
204,1507_1503_20180506_185533.bmp,451,591,2,2
205,1507_1503_20180506_191033.bmp,456,593,2,2
206,1507_1503_20180506_192533.bmp,464,594,2,2
207,1507_1503_20180506_194033.bmp,469,596,2,2
208,1507_1503_20180506_195533.bmp,472,598,2,2
209,1507_1503_20180506_201033.bmp,474,602,2,2
210,1507_1503_20180506_202533.bmp,473,606,2,2
211,1507_1503_20180506_204033.bmp,469,609,2,2
212,1507_1503_20180506_205533.bmp,464,611,2,2
213,1507_1503_20180506_211033.bmp,459,611,2,2
214,1507_1503_20180506_212533.bmp,453,607,2,2
215,1507_1503_20180506_214033.bmp,449,602,2,2
216,1507_1503_20180506_215533.bmp,447,596,2,2
217,1507_1503_20180506_221033.bmp,447,592,2,2
