 ,Label,BX,BY,Width,Height
131,1507_1503_20180428_012515.bmp,857,453,1,1
132,1507_1503_20180428_014015.bmp,855,458,1,1
133,1507_1503_20180428_015515.bmp,853,462,1,1
134,1507_1503_20180428_021015.bmp,852,466,1,1
135,1507_1503_20180428_022515.bmp,854,470,1,1
136,1507_1503_20180428_024015.bmp,856,474,1,1
137,1507_1503_20180428_025515.bmp,856,478,1,1
138,1507_1503_20180428_031015.bmp,855,483,1,1
139,1507_1503_20180428_032515.bmp,856,488,1,1
140,1507_1503_20180428_034015.bmp,857,492,1,1
141,1507_1503_20180428_035515.bmp,857,496,1,1
142,1507_1503_20180428_041015.bmp,855,500,1,1
143,1507_1503_20180428_042515.bmp,851,505,1,1
144,1507_1503_20180428_044015.bmp,852,510,1,1
145,1507_1503_20180428_045515.bmp,857,513,1,1
146,1507_1503_20180428_051015.bmp,862,516,1,1
147,1507_1503_20180428_052515.bmp,861,521,1,1
148,1507_1503_20180428_054015.bmp,856,526,1,1
149,1507_1503_20180428_055515.bmp,854,531,1,1
150,1507_1503_20180428_061015.bmp,859,533,1,1
151,1507_1503_20180428_062515.bmp,860,539,1,1
152,1507_1503_20180428_064015.bmp,858,542,1,1
153,1507_1503_20180428_065515.bmp,855,547,1,1
154,1507_1503_20180428_071015.bmp,855,552,1,1
155,1507_1503_20180428_072515.bmp,857,556,1,1
156,1507_1503_20180428_074015.bmp,858,561,1,1
157,1507_1503_20180428_075515.bmp,857,566,1,1
158,1507_1503_20180428_081015.bmp,856,571,1,1
159,1507_1503_20180428_082515.bmp,856,576,1,1
160,1507_1503_20180428_084015.bmp,856,581,1,1
161,1507_1503_20180428_085515.bmp,857,583,1,1
162,1507_1503_20180428_091015.bmp,856,588,1,1
163,1507_1503_20180428_092515.bmp,855,594,1,1
164,1507_1503_20180428_094015.bmp,857,598,1,1
165,1507_1503_20180428_095515.bmp,858,602,1,1
166,1507_1503_20180428_101015.bmp,860,606,1,1
167,1507_1503_20180428_102515.bmp,859,612,1,1
168,1507_1503_20180428_104015.bmp,857,617,1,1
169,1507_1503_20180428_105515.bmp,855,621,1,1
170,1507_1503_20180428_111015.bmp,855,625,1,1
171,1507_1503_20180428_112515.bmp,856,629,1,1
172,1507_1503_20180428_114015.bmp,857,635,1,1
173,1507_1503_20180428_115515.bmp,857,640,1,1
174,1507_1503_20180428_121015.bmp,858,646,1,1
175,1507_1503_20180428_122515.bmp,857,650,1,1
176,1507_1503_20180428_124015.bmp,857,654,1,1
177,1507_1503_20180428_125515.bmp,858,659,1,1
178,1507_1503_20180428_131015.bmp,857,665,1,1
179,1507_1503_20180428_132515.bmp,854,669,1,1
180,1507_1503_20180428_134015.bmp,853,673,1,1
181,1507_1503_20180428_135515.bmp,856,678,1,1
182,1507_1503_20180428_141015.bmp,858,683,1,1
183,1507_1503_20180428_142515.bmp,859,688,1,1
184,1507_1503_20180428_144015.bmp,859,693,1,1
185,1507_1503_20180428_145515.bmp,859,698,1,1
186,1507_1503_20180428_151015.bmp,858,703,1,1
187,1507_1503_20180428_152515.bmp,857,707,1,1
188,1507_1503_20180428_154015.bmp,855,711,1,1
189,1507_1503_20180428_155515.bmp,855,716,1,1
190,1507_1503_20180428_161015.bmp,857,721,1,1
191,1507_1503_20180428_162515.bmp,860,727,1,1
192,1507_1503_20180428_164015.bmp,862,731,1,1
193,1507_1503_20180428_165515.bmp,862,737,1,1
194,1507_1503_20180428_171015.bmp,861,741,1,1
195,1507_1503_20180428_172515.bmp,861,746,1,1
196,1507_1503_20180428_174015.bmp,861,750,1,1
197,1507_1503_20180428_175515.bmp,860,755,1,1
198,1507_1503_20180428_181015.bmp,860,760,1,1
199,1507_1503_20180428_182515.bmp,862,764,1,1
200,1507_1503_20180428_184015.bmp,865,768,1,1
201,1507_1503_20180428_185515.bmp,868,773,1,1
202,1507_1503_20180428_191015.bmp,868,778,1,1
203,1507_1503_20180428_192515.bmp,864,784,1,1
204,1507_1503_20180428_194015.bmp,863,789,1,1
205,1507_1503_20180428_195515.bmp,865,794,1,1
206,1507_1503_20180428_201015.bmp,866,798,1,1
207,1507_1503_20180428_202515.bmp,865,803,1,1
208,1507_1503_20180428_204015.bmp,864,807,1,1
209,1507_1503_20180428_205515.bmp,866,813,1,1
210,1507_1503_20180428_211015.bmp,870,817,1,1
211,1507_1503_20180428_212515.bmp,872,822,1,1
212,1507_1503_20180428_214015.bmp,872,827,1,1
213,1507_1503_20180428_215515.bmp,871,833,1,1
214,1507_1503_20180428_221015.bmp,871,838,1,1
215,1507_1503_20180428_222515.bmp,873,843,1,1
216,1507_1503_20180428_224015.bmp,873,848,1,1
217,1507_1503_20180428_225515.bmp,873,852,1,1
