 ,Label,BX,BY,Width,Height
49,1507_1503_20180316_060851.bmp,951,234,1,1
50,1507_1503_20180316_062351.bmp,954,236,1,1
51,1507_1503_20180316_063851.bmp,956,240,1,1
52,1507_1503_20180316_065351.bmp,956,243,1,1
53,1507_1503_20180316_070851.bmp,953,245,1,1
54,1507_1503_20180316_072351.bmp,951,247,1,1
55,1507_1503_20180316_073851.bmp,950,250,1,1
56,1507_1503_20180316_075351.bmp,954,252,1,1
57,1507_1503_20180316_080851.bmp,955,256,1,1
58,1507_1503_20180316_082351.bmp,951,258,1,1
59,1507_1503_20180316_083851.bmp,947,259,1,1
60,1507_1503_20180316_085351.bmp,948,262,1,1
61,1507_1503_20180316_090851.bmp,951,265,1,1
62,1507_1503_20180316_092351.bmp,954,269,1,1
63,1507_1503_20180316_093851.bmp,950,271,1,1
64,1507_1503_20180316_095351.bmp,946,273,1,1
65,1507_1503_20180316_100851.bmp,946,276,1,1
66,1507_1503_20180316_102351.bmp,951,278,1,1
67,1507_1503_20180316_103851.bmp,953,283,1,1
68,1507_1503_20180316_105351.bmp,950,285,1,1
69,1507_1503_20180316_110851.bmp,945,287,1,1
70,1507_1503_20180316_112351.bmp,945,290,1,1
71,1507_1503_20180316_113851.bmp,950,293,1,1
72,1507_1503_20180316_115351.bmp,953,297,1,1
73,1507_1503_20180316_120851.bmp,948,299,1,1
74,1507_1503_20180316_122351.bmp,944,302,1,1
75,1507_1503_20180316_123851.bmp,946,305,1,1
76,1507_1503_20180316_125351.bmp,952,309,1,1
77,1507_1503_20180316_130851.bmp,951,312,1,1
78,1507_1503_20180316_132351.bmp,944,316,1,1
79,1507_1503_20180316_133851.bmp,942,317,1,1
80,1507_1503_20180316_135351.bmp,947,321,1,1
81,1507_1503_20180316_140851.bmp,950,324,1,1
82,1507_1503_20180316_142351.bmp,945,328,1,1
83,1507_1503_20180316_143851.bmp,942,330,1,1
84,1507_1503_20180316_145351.bmp,943,333,1,1
85,1507_1503_20180316_150851.bmp,945,337,1,1
86,1507_1503_20180316_152351.bmp,947,340,1,1
87,1507_1503_20180316_153851.bmp,943,344,1,1
88,1507_1503_20180316_155351.bmp,941,347,1,1
89,1507_1503_20180316_160851.bmp,942,351,1,1
90,1507_1503_20180316_162351.bmp,944,353,1,1
91,1507_1503_20180316_163851.bmp,944,358,1,1
92,1507_1503_20180316_165351.bmp,942,361,1,1
93,1507_1503_20180316_170851.bmp,940,366,1,1
94,1507_1503_20180316_172351.bmp,940,368,1,1
95,1507_1503_20180316_173851.bmp,939,372,1,1
96,1507_1503_20180316_175351.bmp,940,376,1,1
97,1507_1503_20180316_180851.bmp,939,380,1,1
98,1507_1503_20180316_182351.bmp,938,383,1,1
99,1507_1503_20180316_183851.bmp,937,386,1,1
100,1507_1503_20180316_185351.bmp,937,390,1,1
101,1507_1503_20180316_190851.bmp,937,394,1,1
102,1507_1503_20180316_192351.bmp,937,398,1,1
103,1507_1503_20180316_193851.bmp,938,402,1,1
104,1507_1503_20180316_195351.bmp,936,405,1,1
105,1507_1503_20180316_200851.bmp,935,409,1,1
106,1507_1503_20180316_202351.bmp,934,414,1,1
107,1507_1503_20180316_203851.bmp,936,417,1,1
108,1507_1503_20180316_205351.bmp,935,422,1,1
