 ,Label,BX,BY,Width,Height
1,1507_1503_20180314_220851.bmp,785,79,1,1
2,1507_1503_20180314_222351.bmp,785,80,1,1
3,1507_1503_20180314_223851.bmp,785,80,1,1
4,1507_1503_20180314_225351.bmp,784,82,1,1
5,1507_1503_20180314_230851.bmp,784,83,1,1
6,1507_1503_20180314_232351.bmp,785,85,1,1
7,1507_1503_20180314_233851.bmp,784,85,1,1
8,1507_1503_20180314_235351.bmp,785,87,1,1
9,1507_1503_20180315_000851.bmp,786,88,1,1
10,1507_1503_20180315_002351.bmp,786,89,1,1
11,1507_1503_20180315_003851.bmp,786,91,1,1
12,1507_1503_20180315_005351.bmp,786,91,1,1
13,1507_1503_20180315_010851.bmp,786,92,1,1
14,1507_1503_20180315_012351.bmp,786,94,1,1
15,1507_1503_20180315_013851.bmp,787,94,1,1
16,1507_1503_20180315_015351.bmp,786,95,1,1
17,1507_1503_20180315_020851.bmp,786,97,1,1
18,1507_1503_20180315_022351.bmp,785,98,1,1
19,1507_1503_20180315_023851.bmp,785,99,1,1
20,1507_1503_20180315_025351.bmp,785,100,1,1
21,1507_1503_20180315_030851.bmp,786,101,1,1
22,1507_1503_20180315_032351.bmp,787,103,1,1
23,1507_1503_20180315_033851.bmp,787,104,1,1
24,1507_1503_20180315_035351.bmp,786,105,1,1
25,1507_1503_20180315_040851.bmp,785,107,1,1
26,1507_1503_20180315_042351.bmp,784,107,1,1
27,1507_1503_20180315_043851.bmp,785,108,1,1
28,1507_1503_20180315_045351.bmp,786,110,1,1
29,1507_1503_20180315_050851.bmp,787,112,1,1
30,1507_1503_20180315_052351.bmp,788,114,1,1
31,1507_1503_20180315_053851.bmp,788,115,1,1
32,1507_1503_20180315_055351.bmp,787,118,1,1
33,1507_1503_20180315_060851.bmp,787,119,1,1
34,1507_1503_20180315_062351.bmp,789,121,1,1
35,1507_1503_20180315_063851.bmp,792,123,1,1
36,1507_1503_20180315_065351.bmp,793,126,1,1
37,1507_1503_20180315_070851.bmp,792,128,1,1
38,1507_1503_20180315_072351.bmp,791,131,1,1
39,1507_1503_20180315_073851.bmp,790,132,1,1
40,1507_1503_20180315_075351.bmp,792,133,1,1
41,1507_1503_20180315_080851.bmp,793,135,1,1
42,1507_1503_20180315_082351.bmp,792,138,1,1
43,1507_1503_20180315_083851.bmp,789,140,1,1
44,1507_1503_20180315_085351.bmp,785,142,1,1
45,1507_1503_20180315_090851.bmp,784,143,1,1
46,1507_1503_20180315_092351.bmp,785,146,1,1
47,1507_1503_20180315_093851.bmp,789,149,1,1
48,1507_1503_20180315_095351.bmp,790,153,1,1
49,1507_1503_20180315_100851.bmp,784,153,1,1
50,1507_1503_20180315_102351.bmp,779,155,1,1
51,1507_1503_20180315_103851.bmp,777,155,1,1
52,1507_1503_20180315_105351.bmp,782,159,1,1
53,1507_1503_20180315_110851.bmp,784,162,1,1
54,1507_1503_20180315_112351.bmp,783,166,1,1
55,1507_1503_20180315_113851.bmp,778,167,1,1
56,1507_1503_20180315_115351.bmp,774,168,1,1
57,1507_1503_20180315_120851.bmp,773,169,1,1
58,1507_1503_20180315_122351.bmp,776,174,1,1
59,1507_1503_20180315_123851.bmp,781,178,1,1
60,1507_1503_20180315_125351.bmp,778,181,1,1
61,1507_1503_20180315_130851.bmp,771,182,1,1
62,1507_1503_20180315_132351.bmp,767,183,1,1
63,1507_1503_20180315_133851.bmp,770,185,1,1
64,1507_1503_20180315_135351.bmp,776,191,1,1
65,1507_1503_20180315_140851.bmp,778,195,1,1
66,1507_1503_20180315_142351.bmp,771,196,1,1
67,1507_1503_20180315_143851.bmp,765,197,1,1
68,1507_1503_20180315_145351.bmp,764,198,1,1
69,1507_1503_20180315_150851.bmp,770,202,1,1
70,1507_1503_20180315_152351.bmp,775,207,1,1
71,1507_1503_20180315_153851.bmp,770,210,1,1
72,1507_1503_20180315_155351.bmp,762,211,1,1
73,1507_1503_20180315_160851.bmp,760,212,1,1
74,1507_1503_20180315_162351.bmp,764,214,1,1
75,1507_1503_20180315_163851.bmp,772,219,1,1
76,1507_1503_20180315_165351.bmp,772,224,1,1
77,1507_1503_20180315_170851.bmp,767,227,1,1
78,1507_1503_20180315_172351.bmp,761,228,1,1
79,1507_1503_20180315_173851.bmp,759,227,1,1
80,1507_1503_20180315_175351.bmp,765,229,1,1
81,1507_1503_20180315_180851.bmp,771,235,1,1
82,1507_1503_20180315_182351.bmp,772,240,1,1
83,1507_1503_20180315_183851.bmp,765,243,1,1
84,1507_1503_20180315_185351.bmp,758,244,1,1
85,1507_1503_20180315_190851.bmp,757,244,1,1
86,1507_1503_20180315_192351.bmp,765,245,1,1
87,1507_1503_20180315_193851.bmp,772,250,1,1
88,1507_1503_20180315_195351.bmp,772,255,1,1
89,1507_1503_20180315_200851.bmp,765,258,1,1
90,1507_1503_20180315_202351.bmp,758,258,1,1
91,1507_1503_20180315_203851.bmp,757,257,1,1
92,1507_1503_20180315_205351.bmp,761,257,1,1
93,1507_1503_20180315_210851.bmp,764,261,1,1
94,1507_1503_20180315_212351.bmp,768,267,1,1
95,1507_1503_20180315_213851.bmp,765,272,1,1
96,1507_1503_20180315_215351.bmp,761,273,1,1
97,1507_1503_20180315_220851.bmp,756,273,1,1
98,1507_1503_20180315_222351.bmp,758,273,1,1
99,1507_1503_20180315_223851.bmp,763,278,1,1
100,1507_1503_20180315_225351.bmp,769,282,1,1
101,1507_1503_20180315_230851.bmp,770,287,1,1
102,1507_1503_20180315_232351.bmp,765,289,1,1
103,1507_1503_20180315_233851.bmp,759,290,1,1
104,1507_1503_20180315_235351.bmp,757,290,1,1
105,1507_1503_20180316_000851.bmp,762,290,1,1
106,1507_1503_20180316_002351.bmp,768,295,1,1
107,1507_1503_20180316_003851.bmp,772,298,1,1
108,1507_1503_20180316_005351.bmp,770,303,1,1
109,1507_1503_20180316_010851.bmp,765,306,1,1
110,1507_1503_20180316_012351.bmp,759,308,1,1
111,1507_1503_20180316_013851.bmp,759,308,1,1
112,1507_1503_20180316_015351.bmp,765,310,1,1
113,1507_1503_20180316_020851.bmp,772,312,1,1
114,1507_1503_20180316_022351.bmp,777,315,1,1
115,1507_1503_20180316_023851.bmp,777,317,1,1
116,1507_1503_20180316_025351.bmp,773,320,1,1
117,1507_1503_20180316_030851.bmp,767,323,1,1
118,1507_1503_20180316_032351.bmp,764,325,1,1
