 ,Label,BX,BY,Width,Height
118,1507_1503_20180427_201015.bmp,470,435,1,1
119,1507_1503_20180427_202515.bmp,470,439,1,1
120,1507_1503_20180427_204015.bmp,471,443,1,1
121,1507_1503_20180427_205515.bmp,477,445,1,1
122,1507_1503_20180427_211015.bmp,478,449,1,1
123,1507_1503_20180427_212515.bmp,477,453,1,1
124,1507_1503_20180427_214015.bmp,472,457,1,1
125,1507_1503_20180427_215515.bmp,473,462,1,1
126,1507_1503_20180427_221015.bmp,477,465,1,1
127,1507_1503_20180427_222515.bmp,480,469,1,1
128,1507_1503_20180427_224015.bmp,482,472,1,1
129,1507_1503_20180427_225515.bmp,481,477,1,1
130,1507_1503_20180427_231015.bmp,481,482,1,1
131,1507_1503_20180427_232515.bmp,481,487,1,1
132,1507_1503_20180427_234015.bmp,486,490,1,1
133,1507_1503_20180427_235515.bmp,486,496,1,1
134,1507_1503_20180428_001015.bmp,481,499,1,1
135,1507_1503_20180428_002515.bmp,476,503,1,1
136,1507_1503_20180428_004015.bmp,478,509,1,1
137,1507_1503_20180428_005515.bmp,483,512,1,1
138,1507_1503_20180428_011015.bmp,487,517,1,1
139,1507_1503_20180428_012515.bmp,486,521,1,1
140,1507_1503_20180428_014015.bmp,483,526,1,1
141,1507_1503_20180428_015515.bmp,481,530,1,1
142,1507_1503_20180428_021015.bmp,484,535,1,1
143,1507_1503_20180428_022515.bmp,486,541,1,1
144,1507_1503_20180428_024015.bmp,488,545,1,1
145,1507_1503_20180428_025515.bmp,487,549,1,1
146,1507_1503_20180428_031015.bmp,487,554,1,1
147,1507_1503_20180428_032515.bmp,486,558,1,1
148,1507_1503_20180428_034015.bmp,486,564,1,1
149,1507_1503_20180428_035515.bmp,486,569,1,1
150,1507_1503_20180428_041015.bmp,485,573,1,1
151,1507_1503_20180428_042515.bmp,486,578,1,1
152,1507_1503_20180428_044015.bmp,485,582,1,1
153,1507_1503_20180428_045515.bmp,484,587,1,1
154,1507_1503_20180428_051015.bmp,486,591,1,1
155,1507_1503_20180428_052515.bmp,488,596,1,1
156,1507_1503_20180428_054015.bmp,490,601,1,1
157,1507_1503_20180428_055515.bmp,489,606,1,1
158,1507_1503_20180428_061015.bmp,487,612,1,1
159,1507_1503_20180428_062515.bmp,489,616,1,1
160,1507_1503_20180428_064015.bmp,489,621,1,1
161,1507_1503_20180428_065515.bmp,489,625,1,1
162,1507_1503_20180428_071015.bmp,489,631,1,1
163,1507_1503_20180428_072515.bmp,491,636,1,1
164,1507_1503_20180428_074015.bmp,491,641,1,1
165,1507_1503_20180428_075515.bmp,491,645,1,1
166,1507_1503_20180428_081015.bmp,491,650,1,1
167,1507_1503_20180428_082515.bmp,491,654,1,1
168,1507_1503_20180428_084015.bmp,489,660,1,1
169,1507_1503_20180428_085515.bmp,491,665,1,1
170,1507_1503_20180428_091015.bmp,495,669,1,1
171,1507_1503_20180428_092515.bmp,496,674,1,1
172,1507_1503_20180428_094015.bmp,495,679,1,1
173,1507_1503_20180428_095515.bmp,493,684,1,1
174,1507_1503_20180428_101015.bmp,493,688,1,1
175,1507_1503_20180428_102515.bmp,494,694,1,1
176,1507_1503_20180428_104015.bmp,493,700,1,1
177,1507_1503_20180428_105515.bmp,492,703,1,1
178,1507_1503_20180428_111015.bmp,493,709,1,1
179,1507_1503_20180428_112515.bmp,493,714,1,1
180,1507_1503_20180428_114015.bmp,495,719,1,1
181,1507_1503_20180428_115515.bmp,495,724,1,1
182,1507_1503_20180428_121015.bmp,496,729,1,1
183,1507_1503_20180428_122515.bmp,495,735,1,1
184,1507_1503_20180428_124015.bmp,494,740,1,1
185,1507_1503_20180428_125515.bmp,495,745,1,1
186,1507_1503_20180428_131015.bmp,498,750,1,1
187,1507_1503_20180428_132515.bmp,500,754,1,1
188,1507_1503_20180428_134015.bmp,503,759,1,1
189,1507_1503_20180428_135515.bmp,501,764,1,1
190,1507_1503_20180428_141015.bmp,500,770,1,1
191,1507_1503_20180428_142515.bmp,501,775,1,1
192,1507_1503_20180428_144015.bmp,502,780,1,1
193,1507_1503_20180428_145515.bmp,504,785,1,1
194,1507_1503_20180428_151015.bmp,504,790,1,1
195,1507_1503_20180428_152515.bmp,505,796,1,1
196,1507_1503_20180428_154015.bmp,504,801,1,1
197,1507_1503_20180428_155515.bmp,504,806,1,1
198,1507_1503_20180428_161015.bmp,504,811,1,1
199,1507_1503_20180428_162515.bmp,506,817,1,1
200,1507_1503_20180428_164015.bmp,506,822,1,1
201,1507_1503_20180428_165515.bmp,508,827,1,1
202,1507_1503_20180428_171015.bmp,505,833,1,1
203,1507_1503_20180428_172515.bmp,503,838,1,1
204,1507_1503_20180428_174015.bmp,505,843,1,1
205,1507_1503_20180428_175515.bmp,509,848,1,1
206,1507_1503_20180428_181015.bmp,508,854,1,1
207,1507_1503_20180428_182515.bmp,504,859,1,1
208,1507_1503_20180428_184015.bmp,503,866,1,1
209,1507_1503_20180428_185515.bmp,506,871,1,1
210,1507_1503_20180428_191015.bmp,509,875,1,1
211,1507_1503_20180428_192515.bmp,509,881,1,1
212,1507_1503_20180428_194015.bmp,506,887,1,1
213,1507_1503_20180428_195515.bmp,505,893,1,1
214,1507_1503_20180428_201015.bmp,506,899,1,1
215,1507_1503_20180428_202515.bmp,507,904,1,1
216,1507_1503_20180428_204015.bmp,506,910,1,1
217,1507_1503_20180428_205515.bmp,505,915,1,1
