 ,Label,BX,BY,Width,Height
1,1507_1503_20180504_121033.bmp,1027,146,2,2
2,1507_1503_20180504_122533.bmp,1027,147,2,2
3,1507_1503_20180504_124033.bmp,1026,148,2,2
4,1507_1503_20180504_125533.bmp,1026,150,2,2
5,1507_1503_20180504_131033.bmp,1026,150,2,2
6,1507_1503_20180504_132533.bmp,1026,152,2,2
7,1507_1503_20180504_134033.bmp,1027,154,2,2
8,1507_1503_20180504_135533.bmp,1027,154,2,2
9,1507_1503_20180504_141033.bmp,1029,156,2,2
10,1507_1503_20180504_142533.bmp,1031,156,2,2
11,1507_1503_20180504_144033.bmp,1032,157,2,2
12,1507_1503_20180504_145533.bmp,1034,158,2,2
13,1507_1503_20180504_151033.bmp,1036,158,2,2
14,1507_1503_20180504_152533.bmp,1036,159,2,2
15,1507_1503_20180504_154033.bmp,1037,161,2,2
16,1507_1503_20180504_155533.bmp,1038,161,2,2
17,1507_1503_20180504_161033.bmp,1038,162,2,2
18,1507_1503_20180504_162533.bmp,1040,163,2,2
19,1507_1503_20180504_164033.bmp,1042,163,2,2
20,1507_1503_20180504_165533.bmp,1040,165,2,2
21,1507_1503_20180504_171033.bmp,1041,165,2,2
22,1507_1503_20180504_172533.bmp,1040,168,2,2
23,1507_1503_20180504_174033.bmp,1040,170,2,2
24,1507_1503_20180504_175533.bmp,1040,171,2,2
25,1507_1503_20180504_181033.bmp,1039,172,2,2
26,1507_1503_20180504_182533.bmp,1040,174,2,2
27,1507_1503_20180504_184033.bmp,1039,175,2,2
28,1507_1503_20180504_185533.bmp,1040,177,2,2
29,1507_1503_20180504_191033.bmp,1040,179,2,2
30,1507_1503_20180504_192533.bmp,1040,180,2,2
31,1507_1503_20180504_194033.bmp,1041,181,2,2
32,1507_1503_20180504_195533.bmp,1042,182,2,2
33,1507_1503_20180504_201033.bmp,1044,185,2,2
34,1507_1503_20180504_202533.bmp,1045,185,2,2
35,1507_1503_20180504_204033.bmp,1046,187,2,2
36,1507_1503_20180504_205533.bmp,1047,188,2,2
37,1507_1503_20180504_211033.bmp,1046,190,2,2
38,1507_1503_20180504_212533.bmp,1048,192,2,2
39,1507_1503_20180504_214033.bmp,1049,193,2,2
40,1507_1503_20180504_215533.bmp,1049,195,2,2
41,1507_1503_20180504_221033.bmp,1049,197,2,2
42,1507_1503_20180504_222533.bmp,1047,198,2,2
43,1507_1503_20180504_224033.bmp,1047,202,2,2
44,1507_1503_20180504_225533.bmp,1047,203,2,2
45,1507_1503_20180504_231033.bmp,1048,205,2,2
46,1507_1503_20180504_232533.bmp,1049,207,2,2
47,1507_1503_20180504_234033.bmp,1051,208,2,2
48,1507_1503_20180504_235533.bmp,1051,209,2,2
49,1507_1503_20180505_001033.bmp,1051,211,2,2
50,1507_1503_20180505_002533.bmp,1051,213,2,2
