 ,Label,BX,BY,Width,Height
1,1507_1503_20180507_173740.bmp,993,123,1,1
2,1507_1503_20180507_175240.bmp,992,123,1,1
3,1507_1503_20180507_180740.bmp,994,125,1,1
4,1507_1503_20180507_182240.bmp,994,126,1,1
5,1507_1503_20180507_183740.bmp,995,129,1,1
6,1507_1503_20180507_185240.bmp,996,130,1,1
7,1507_1503_20180507_190740.bmp,998,131,1,1
8,1507_1503_20180507_192240.bmp,999,133,1,1
9,1507_1503_20180507_193740.bmp,1001,134,1,1
10,1507_1503_20180507_195240.bmp,1000,136,1,1
11,1507_1503_20180507_200740.bmp,1002,137,1,1
12,1507_1503_20180507_202240.bmp,1002,139,1,1
13,1507_1503_20180507_203740.bmp,1001,141,1,1
14,1507_1503_20180507_205240.bmp,1001,142,1,1
15,1507_1503_20180507_210740.bmp,1002,143,1,1
16,1507_1503_20180507_212240.bmp,1003,143,1,1
17,1507_1503_20180507_213740.bmp,1002,145,1,1
18,1507_1503_20180507_215240.bmp,1004,145,1,1
19,1507_1503_20180507_220740.bmp,1004,146,1,1
20,1507_1503_20180507_222240.bmp,1003,145,1,1
21,1507_1503_20180507_223740.bmp,1002,146,1,1
22,1507_1503_20180507_225240.bmp,1001,147,1,1
23,1507_1503_20180507_230740.bmp,1000,148,1,1
24,1507_1503_20180507_232240.bmp,999,150,1,1
25,1507_1503_20180507_233740.bmp,1000,151,1,1
26,1507_1503_20180507_235240.bmp,1000,152,1,1
27,1507_1503_20180508_000740.bmp,1002,152,1,1
28,1507_1503_20180508_002240.bmp,1000,152,1,1
29,1507_1503_20180508_003740.bmp,1000,153,1,1
30,1507_1503_20180508_005240.bmp,999,154,1,1
31,1507_1503_20180508_010740.bmp,1000,155,1,1
32,1507_1503_20180508_012240.bmp,998,155,1,1
33,1507_1503_20180508_013740.bmp,998,157,1,1
34,1507_1503_20180508_015240.bmp,997,158,1,1
35,1507_1503_20180508_020740.bmp,998,158,1,1
36,1507_1503_20180508_022240.bmp,998,160,1,1
37,1507_1503_20180508_023740.bmp,997,161,1,1
38,1507_1503_20180508_025240.bmp,996,161,1,1
39,1507_1503_20180508_030740.bmp,996,163,1,1
40,1507_1503_20180508_032240.bmp,995,163,1,1
41,1507_1503_20180508_033740.bmp,996,164,1,1
42,1507_1503_20180508_035240.bmp,994,166,1,1
43,1507_1503_20180508_040740.bmp,994,167,1,1
44,1507_1503_20180508_042240.bmp,994,169,1,1
45,1507_1503_20180508_043740.bmp,995,170,1,1
46,1507_1503_20180508_045240.bmp,993,172,1,1
47,1507_1503_20180508_050740.bmp,992,173,1,1
48,1507_1503_20180508_052240.bmp,991,173,1,1
49,1507_1503_20180508_053740.bmp,990,176,1,1
50,1507_1503_20180508_055240.bmp,991,178,1,1
51,1507_1503_20180508_060740.bmp,993,180,1,1
52,1507_1503_20180508_062240.bmp,994,181,1,1
53,1507_1503_20180508_063740.bmp,994,183,1,1
