 ,Label,BX,BY,Width,Height
64,1507_1503_20180508_090740.bmp,580,239,1,1
65,1507_1503_20180508_092240.bmp,578,240,1,1
66,1507_1503_20180508_093740.bmp,576,242,1,1
67,1507_1503_20180508_095240.bmp,575,245,1,1
68,1507_1503_20180508_100740.bmp,575,247,1,1
69,1507_1503_20180508_102240.bmp,577,249,1,1
70,1507_1503_20180508_103740.bmp,579,251,1,1
71,1507_1503_20180508_105240.bmp,579,253,1,1
72,1507_1503_20180508_110740.bmp,577,255,1,1
73,1507_1503_20180508_112240.bmp,574,257,1,1
74,1507_1503_20180508_113740.bmp,572,260,1,1
75,1507_1503_20180508_115240.bmp,572,262,1,1
76,1507_1503_20180508_120740.bmp,574,263,1,1
77,1507_1503_20180508_122240.bmp,577,265,1,1
78,1507_1503_20180508_123740.bmp,576,268,1,1
79,1507_1503_20180508_125240.bmp,576,270,1,1
80,1507_1503_20180508_130740.bmp,572,272,1,1
81,1507_1503_20180508_132240.bmp,570,274,1,1
82,1507_1503_20180508_133740.bmp,571,276,1,1
83,1507_1503_20180508_135240.bmp,576,278,1,1
84,1507_1503_20180508_140740.bmp,579,280,1,1
85,1507_1503_20180508_142240.bmp,578,284,1,1
86,1507_1503_20180508_143740.bmp,574,285,1,1
87,1507_1503_20180508_145240.bmp,570,287,1,1
88,1507_1503_20180508_150740.bmp,569,289,1,1
89,1507_1503_20180508_152240.bmp,572,292,1,1
90,1507_1503_20180508_153740.bmp,577,295,1,1
91,1507_1503_20180508_155240.bmp,579,297,1,1
92,1507_1503_20180508_160740.bmp,576,298,1,1
93,1507_1503_20180508_162240.bmp,570,300,1,1
94,1507_1503_20180508_163740.bmp,567,303,1,1
95,1507_1503_20180508_165240.bmp,568,305,1,1
96,1507_1503_20180508_170740.bmp,572,307,1,1
97,1507_1503_20180508_172240.bmp,577,308,1,1
98,1507_1503_20180508_173740.bmp,575,310,1,1
99,1507_1503_20180508_175240.bmp,571,314,1,1
100,1507_1503_20180508_180740.bmp,566,316,1,1
101,1507_1503_20180508_182240.bmp,565,319,1,1
102,1507_1503_20180508_183740.bmp,569,321,1,1
103,1507_1503_20180508_185240.bmp,575,324,1,1
104,1507_1503_20180508_190740.bmp,578,327,1,1
105,1507_1503_20180508_192240.bmp,577,330,1,1
106,1507_1503_20180508_193740.bmp,573,333,1,1
107,1507_1503_20180508_195240.bmp,569,335,1,1
108,1507_1503_20180508_200740.bmp,570,337,1,1
109,1507_1503_20180508_202240.bmp,574,340,1,1
110,1507_1503_20180508_203740.bmp,579,343,1,1
111,1507_1503_20180508_205240.bmp,579,345,1,1
112,1507_1503_20180508_210740.bmp,575,349,1,1
113,1507_1503_20180508_212240.bmp,570,351,1,1
114,1507_1503_20180508_213740.bmp,566,353,1,1
115,1507_1503_20180508_215240.bmp,570,357,1,1
116,1507_1503_20180508_220740.bmp,576,360,1,1
117,1507_1503_20180508_222240.bmp,581,362,1,1
118,1507_1503_20180508_223740.bmp,583,365,1,1
119,1507_1503_20180508_225240.bmp,581,368,1,1
120,1507_1503_20180508_230740.bmp,577,370,1,1
121,1507_1503_20180508_232240.bmp,573,372,1,1
122,1507_1503_20180508_233740.bmp,571,375,1,1
123,1507_1503_20180508_235240.bmp,574,380,1,1
124,1507_1503_20180509_000740.bmp,578,382,1,1
125,1507_1503_20180509_002240.bmp,582,383,1,1
126,1507_1503_20180509_003740.bmp,588,385,1,1
127,1507_1503_20180509_005240.bmp,589,387,1,1
128,1507_1503_20180509_010740.bmp,586,391,1,1
129,1507_1503_20180509_012240.bmp,583,394,1,1
130,1507_1503_20180509_013740.bmp,579,398,1,1
131,1507_1503_20180509_015240.bmp,576,401,1,1
132,1507_1503_20180509_020740.bmp,577,403,1,1
133,1507_1503_20180509_022240.bmp,584,406,1,1
134,1507_1503_20180509_023740.bmp,590,406,1,1
135,1507_1503_20180509_025240.bmp,594,409,1,1
136,1507_1503_20180509_030740.bmp,594,411,1,1
137,1507_1503_20180509_032240.bmp,591,415,1,1
138,1507_1503_20180509_033740.bmp,584,417,1,1
139,1507_1503_20180509_035240.bmp,580,420,1,1
140,1507_1503_20180509_040740.bmp,577,424,1,1
141,1507_1503_20180509_042240.bmp,579,426,1,1
142,1507_1503_20180509_043740.bmp,584,428,1,1
143,1507_1503_20180509_045240.bmp,591,430,1,1
144,1507_1503_20180509_050740.bmp,597,430,1,1
145,1507_1503_20180509_052240.bmp,601,433,1,1
146,1507_1503_20180509_053740.bmp,601,437,1,1
147,1507_1503_20180509_055240.bmp,598,440,1,1
148,1507_1503_20180509_060740.bmp,591,443,1,1
149,1507_1503_20180509_062240.bmp,586,446,1,1
150,1507_1503_20180509_063740.bmp,584,450,1,1
151,1507_1503_20180509_065240.bmp,588,452,1,1
152,1507_1503_20180509_070740.bmp,594,454,1,1
153,1507_1503_20180509_072240.bmp,599,455,1,1
154,1507_1503_20180509_073740.bmp,604,456,1,1
155,1507_1503_20180509_075240.bmp,606,459,1,1
156,1507_1503_20180509_080740.bmp,604,462,1,1
157,1507_1503_20180509_082240.bmp,600,465,1,1
158,1507_1503_20180509_083740.bmp,596,468,1,1
159,1507_1503_20180509_085240.bmp,589,471,1,1
160,1507_1503_20180509_090740.bmp,584,473,1,1
161,1507_1503_20180509_092240.bmp,583,475,1,1
162,1507_1503_20180509_093740.bmp,587,477,1,1
163,1507_1503_20180509_095240.bmp,596,479,1,1
164,1507_1503_20180509_100740.bmp,607,481,1,1
165,1507_1503_20180509_102240.bmp,613,481,1,1
166,1507_1503_20180509_103740.bmp,615,484,1,1
167,1507_1503_20180509_105240.bmp,613,487,1,1
168,1507_1503_20180509_110740.bmp,608,491,1,1
169,1507_1503_20180509_112240.bmp,601,493,1,1
170,1507_1503_20180509_113740.bmp,595,496,1,1
171,1507_1503_20180509_115240.bmp,593,499,1,1
172,1507_1503_20180509_120740.bmp,596,503,1,1
173,1507_1503_20180509_122240.bmp,602,506,1,1
174,1507_1503_20180509_123740.bmp,610,506,1,1
175,1507_1503_20180509_125240.bmp,618,505,1,1
176,1507_1503_20180509_130740.bmp,624,504,1,1
177,1507_1503_20180509_132240.bmp,629,502,1,1
178,1507_1503_20180509_133740.bmp,631,504,1,1
179,1507_1503_20180509_135240.bmp,628,506,1,1
180,1507_1503_20180509_140740.bmp,623,511,1,1
181,1507_1503_20180509_142240.bmp,615,516,1,1
182,1507_1503_20180509_143740.bmp,611,520,1,1
183,1507_1503_20180509_145240.bmp,610,525,1,1
184,1507_1503_20180509_150740.bmp,615,528,1,1
185,1507_1503_20180509_152240.bmp,620,529,1,1
186,1507_1503_20180509_153740.bmp,627,529,1,1
187,1507_1503_20180509_155240.bmp,634,526,1,1
188,1507_1503_20180509_160740.bmp,640,524,1,1
189,1507_1503_20180509_162240.bmp,643,525,1,1
190,1507_1503_20180509_163740.bmp,642,527,1,1
191,1507_1503_20180509_165240.bmp,637,531,1,1
192,1507_1503_20180509_170740.bmp,630,535,1,1
193,1507_1503_20180509_172240.bmp,624,540,1,1
194,1507_1503_20180509_173740.bmp,620,545,1,1
195,1507_1503_20180509_175240.bmp,619,550,1,1
196,1507_1503_20180509_180740.bmp,621,552,1,1
197,1507_1503_20180509_182240.bmp,627,552,1,1
198,1507_1503_20180509_183740.bmp,634,552,1,1
199,1507_1503_20180509_185240.bmp,643,550,1,1
200,1507_1503_20180509_190740.bmp,649,549,1,1
201,1507_1503_20180509_192240.bmp,653,549,1,1
202,1507_1503_20180509_193740.bmp,652,550,1,1
203,1507_1503_20180509_195240.bmp,650,553,1,1
204,1507_1503_20180509_200740.bmp,644,556,1,1
205,1507_1503_20180509_202240.bmp,639,560,1,1
206,1507_1503_20180509_203740.bmp,634,565,1,1
207,1507_1503_20180509_205240.bmp,629,569,1,1
208,1507_1503_20180509_210740.bmp,629,573,1,1
209,1507_1503_20180509_212240.bmp,632,575,1,1
210,1507_1503_20180509_213740.bmp,637,575,1,1
211,1507_1503_20180509_215240.bmp,645,574,1,1
212,1507_1503_20180509_220740.bmp,652,574,1,1
213,1507_1503_20180509_222240.bmp,658,572,1,1
214,1507_1503_20180509_223740.bmp,661,573,1,1
215,1507_1503_20180509_225240.bmp,661,574,1,1
216,1507_1503_20180509_230740.bmp,658,577,1,1
217,1507_1503_20180509_232240.bmp,653,580,1,1
218,1507_1503_20180509_233740.bmp,645,584,1,1
