 ,Label,BX,BY,Width,Height
71,1507_1503_20180315_210851.bmp,330,217,1,1
72,1507_1503_20180315_212351.bmp,327,220,1,1
73,1507_1503_20180315_213851.bmp,330,223,1,1
74,1507_1503_20180315_215351.bmp,336,227,1,1
75,1507_1503_20180315_220851.bmp,339,229,1,1
76,1507_1503_20180315_222351.bmp,335,230,1,1
77,1507_1503_20180315_223851.bmp,330,230,1,1
78,1507_1503_20180315_225351.bmp,325,231,1,1
79,1507_1503_20180315_230851.bmp,325,234,1,1
80,1507_1503_20180315_232351.bmp,330,237,1,1
81,1507_1503_20180315_233851.bmp,334,241,1,1
82,1507_1503_20180315_235351.bmp,334,241,1,1
83,1507_1503_20180316_000851.bmp,328,243,1,1
84,1507_1503_20180316_002351.bmp,323,243,1,1
85,1507_1503_20180316_003851.bmp,321,245,1,1
86,1507_1503_20180316_005351.bmp,326,249,1,1
87,1507_1503_20180316_010851.bmp,332,251,1,1
88,1507_1503_20180316_012351.bmp,333,253,1,1
89,1507_1503_20180316_013851.bmp,326,255,1,1
90,1507_1503_20180316_015351.bmp,320,257,1,1
91,1507_1503_20180316_020851.bmp,320,258,1,1
92,1507_1503_20180316_022351.bmp,323,261,1,1
93,1507_1503_20180316_023851.bmp,328,265,1,1
94,1507_1503_20180316_025351.bmp,328,267,1,1
95,1507_1503_20180316_030851.bmp,320,267,1,1
96,1507_1503_20180316_032351.bmp,311,266,1,1
97,1507_1503_20180316_033851.bmp,306,266,1,1
98,1507_1503_20180316_035351.bmp,308,269,1,1
99,1507_1503_20180316_040851.bmp,313,274,1,1
100,1507_1503_20180316_042351.bmp,319,278,1,1
101,1507_1503_20180316_043851.bmp,322,281,1,1
102,1507_1503_20180316_045351.bmp,317,281,1,1
103,1507_1503_20180316_050851.bmp,308,280,1,1
104,1507_1503_20180316_052351.bmp,300,278,1,1
105,1507_1503_20180316_053851.bmp,294,276,1,1
106,1507_1503_20180316_055351.bmp,295,278,1,1
107,1507_1503_20180316_060851.bmp,295,280,1,1
108,1507_1503_20180316_062351.bmp,297,282,1,1
109,1507_1503_20180316_063851.bmp,299,284,1,1
110,1507_1503_20180316_065351.bmp,302,288,1,1
111,1507_1503_20180316_070851.bmp,305,293,1,1
112,1507_1503_20180316_072351.bmp,307,297,1,1
113,1507_1503_20180316_073851.bmp,309,299,1,1
114,1507_1503_20180316_075351.bmp,309,299,1,1
115,1507_1503_20180316_080851.bmp,303,300,1,1
116,1507_1503_20180316_082351.bmp,294,299,1,1
117,1507_1503_20180316_083851.bmp,286,295,1,1
118,1507_1503_20180316_085351.bmp,281,293,1,1
119,1507_1503_20180316_090851.bmp,281,296,1,1
120,1507_1503_20180316_092351.bmp,281,299,1,1
121,1507_1503_20180316_093851.bmp,283,303,1,1
122,1507_1503_20180316_095351.bmp,288,307,1,1
123,1507_1503_20180316_100851.bmp,292,312,1,1
124,1507_1503_20180316_102351.bmp,293,316,1,1
125,1507_1503_20180316_103851.bmp,290,317,1,1
126,1507_1503_20180316_105351.bmp,285,316,1,1
127,1507_1503_20180316_110851.bmp,278,313,1,1
128,1507_1503_20180316_112351.bmp,272,310,1,1
129,1507_1503_20180316_113851.bmp,268,309,1,1
130,1507_1503_20180316_115351.bmp,267,311,1,1
131,1507_1503_20180316_120851.bmp,268,314,1,1
132,1507_1503_20180316_122351.bmp,272,319,1,1
133,1507_1503_20180316_123851.bmp,277,325,1,1
134,1507_1503_20180316_125351.bmp,280,330,1,1
135,1507_1503_20180316_130851.bmp,279,333,1,1
136,1507_1503_20180316_132351.bmp,277,335,1,1
137,1507_1503_20180316_133851.bmp,273,333,1,1
138,1507_1503_20180316_135351.bmp,268,330,1,1
139,1507_1503_20180316_140851.bmp,261,326,1,1
140,1507_1503_20180316_142351.bmp,255,325,1,1
141,1507_1503_20180316_143851.bmp,251,327,1,1
142,1507_1503_20180316_145351.bmp,251,329,1,1
143,1507_1503_20180316_150851.bmp,254,333,1,1
144,1507_1503_20180316_152351.bmp,258,337,1,1
145,1507_1503_20180316_153851.bmp,262,343,1,1
146,1507_1503_20180316_155351.bmp,266,348,1,1
147,1507_1503_20180316_160851.bmp,266,353,1,1
148,1507_1503_20180316_162351.bmp,263,354,1,1
149,1507_1503_20180316_163851.bmp,256,353,1,1
150,1507_1503_20180316_165351.bmp,249,349,1,1
151,1507_1503_20180316_170851.bmp,241,344,1,1
152,1507_1503_20180316_172351.bmp,237,342,1,1
153,1507_1503_20180316_173851.bmp,236,343,1,1
154,1507_1503_20180316_175351.bmp,236,346,1,1
155,1507_1503_20180316_180851.bmp,239,351,1,1
156,1507_1503_20180316_182351.bmp,246,357,1,1
157,1507_1503_20180316_183851.bmp,252,363,1,1
158,1507_1503_20180316_185351.bmp,258,367,1,1
159,1507_1503_20180316_190851.bmp,259,373,1,1
160,1507_1503_20180316_192351.bmp,253,373,1,1
161,1507_1503_20180316_193851.bmp,245,374,1,1
162,1507_1503_20180316_195351.bmp,237,371,1,1
163,1507_1503_20180316_200851.bmp,228,368,1,1
164,1507_1503_20180316_202351.bmp,224,366,1,1
165,1507_1503_20180316_203851.bmp,224,367,1,1
166,1507_1503_20180316_205351.bmp,226,369,1,1
167,1507_1503_20180316_210851.bmp,232,371,1,1
168,1507_1503_20180316_212351.bmp,239,375,1,1
169,1507_1503_20180316_213851.bmp,246,381,1,1
170,1507_1503_20180316_215351.bmp,250,386,1,1
